,Unnamed: 0,Order Date,Brand,Sneaker Name,Release Date,Shoe Size,Buyer Region,Turnover Days,Profit,Profit Ratio,Model,Black,White,Grey,Red,Green,Neo,Orange,Tan/Brown,Pink,Blue,Colorful,Turnover Weeks,color
13538,13932,2018-01-04,Off-White,nike-air-presto-off-white,2017-09-09,11.0,New Jersey,117,981.0,6.13,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
13539,13933,2018-01-04,Off-White,nike-air-presto-off-white,2017-09-09,5.0,New York,117,1540.0,9.62,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
13681,14079,2018-01-05,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,Wisconsin,118,1185.0,6.24,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
13682,14080,2018-01-05,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,California,118,1270.0,6.68,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
13694,14092,2018-01-05,Off-White,nike-air-presto-off-white,2017-09-09,6.0,New York,118,1007.0,6.29,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
13695,14093,2018-01-05,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Washington,118,1050.0,6.56,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
13811,14213,2018-01-06,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,Texas,119,1345.0,7.08,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
13812,14214,2018-01-06,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Arizona,119,1160.0,6.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
13814,14216,2018-01-06,Off-White,nike-air-force-1-low-virgil-abloh-off-white-af100,2017-11-04,9.5,Florida,63,990.0,6.6,air-force-1,,1.0,,,,,,,,,,9.0,White
13817,14219,2018-01-06,Off-White,nike-air-presto-off-white,2017-09-09,9.0,California,119,1115.0,6.97,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
13818,14220,2018-01-06,Off-White,nike-air-presto-off-white,2017-09-09,12.0,New Jersey,119,867.0,5.42,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
13926,14330,2018-01-07,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,District of Columbia,120,1285.0,6.76,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
13927,14331,2018-01-07,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,Texas,120,1175.0,6.18,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
13933,14337,2018-01-07,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Nevada,120,1075.0,6.72,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
14057,14466,2018-01-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,7.0,California,121,1610.0,8.47,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
14058,14467,2018-01-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,District of Columbia,121,1295.0,6.82,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
14064,14473,2018-01-08,Off-White,nike-air-presto-off-white,2017-09-09,12.0,Texas,121,860.0,5.38,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
14171,14583,2018-01-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,California,122,1310.0,6.89,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
14172,14584,2018-01-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,Texas,122,1310.0,6.89,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,17.0,White
14179,14591,2018-01-09,Off-White,nike-air-presto-off-white,2017-09-09,5.0,California,122,1680.0,10.5,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
14180,14592,2018-01-09,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Florida,122,1090.0,6.81,air-presto,1.0,1.0,,,,,,,,,,17.0,Black
14291,14705,2018-01-10,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,New Jersey,123,1400.0,7.37,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14299,14713,2018-01-10,Off-White,nike-air-presto-off-white,2017-09-09,6.0,Michigan,123,1026.0,6.41,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14300,14714,2018-01-10,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Michigan,123,1035.0,6.47,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14414,14833,2018-01-11,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,North Carolina,124,1235.0,6.5,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14415,14834,2018-01-11,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,Illinois,124,1190.0,6.26,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14416,14835,2018-01-11,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.0,California,124,1410.0,7.42,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14417,14836,2018-01-11,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,New York,124,1111.0,5.85,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14427,14846,2018-01-11,Off-White,nike-air-presto-off-white,2017-09-09,11.0,New York,124,990.0,6.19,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14428,14847,2018-01-11,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Massachusetts,124,960.0,6.0,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14429,14848,2018-01-11,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Hawaii,124,1030.0,6.44,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14536,14960,2018-01-12,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,Washington,125,1485.0,7.82,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14537,14961,2018-01-12,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,New Jersey,125,1331.0,7.01,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14543,14967,2018-01-12,Off-White,nike-air-presto-off-white,2017-09-09,9.0,New York,125,1015.0,6.34,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14544,14968,2018-01-12,Off-White,nike-air-presto-off-white,2017-09-09,12.0,Connecticut,125,915.0,5.72,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14642,15071,2018-01-13,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Hawaii,126,1490.0,7.84,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14643,15072,2018-01-13,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,California,126,1290.0,6.79,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14649,15078,2018-01-13,Off-White,nike-air-presto-off-white,2017-09-09,13.0,Kentucky,126,770.0,4.81,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14650,15079,2018-01-13,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Louisiana,126,1035.0,6.47,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14732,15163,2018-01-14,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,14.0,California,127,1160.0,6.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14733,15164,2018-01-14,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,New York,127,1507.0,7.93,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14739,15170,2018-01-14,Off-White,nike-air-presto-off-white,2017-09-09,9.0,New York,127,1095.0,6.84,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14852,15287,2018-01-15,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,New York,128,1335.0,7.03,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14853,15288,2018-01-15,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,Texas,128,1471.0,7.74,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14858,15293,2018-01-15,Off-White,nike-air-presto-off-white,2017-09-09,8.0,California,128,990.0,6.19,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14963,15405,2018-01-16,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Georgia,129,1535.0,8.08,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14964,15406,2018-01-16,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Pennsylvania,129,1365.0,7.18,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,18.0,White
14967,15409,2018-01-16,Off-White,nike-air-presto-off-white,2017-09-09,6.0,California,129,990.0,6.19,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
14968,15410,2018-01-16,Off-White,nike-air-presto-off-white,2017-09-09,13.0,California,129,790.0,4.94,air-presto,1.0,1.0,,,,,,,,,,18.0,Black
15068,15516,2018-01-17,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,Colorado,130,1510.0,7.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15069,15517,2018-01-17,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Arizona,130,1213.0,6.38,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15070,15518,2018-01-17,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,New York,130,1320.0,6.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15075,15523,2018-01-17,Off-White,nike-air-presto-off-white,2017-09-09,13.0,Arizona,130,801.0,5.01,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15076,15524,2018-01-17,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,130,920.0,5.75,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15079,15527,2018-01-17,Off-White,nike-blazer-mid-off-white,2017-09-09,9.0,Georgia,130,595.0,4.58,blazer-mid,,1.0,,,,,,,,,,19.0,White
15189,15644,2018-01-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Oklahoma,131,1360.0,7.16,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15190,15645,2018-01-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,New York,131,1385.0,7.29,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15191,15646,2018-01-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,California,131,1370.0,7.21,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15199,15654,2018-01-18,Off-White,nike-air-presto-off-white,2017-09-09,13.0,South Carolina,131,800.0,5.0,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15200,15655,2018-01-18,Off-White,nike-air-presto-off-white,2017-09-09,13.0,New Mexico,131,840.0,5.25,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15201,15656,2018-01-18,Off-White,nike-air-presto-off-white,2017-09-09,9.0,New Jersey,131,1159.0,7.24,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15205,15660,2018-01-18,Off-White,nike-blazer-mid-off-white,2017-09-09,8.0,California,131,615.0,4.73,blazer-mid,,1.0,,,,,,,,,,19.0,White
15315,15780,2018-01-19,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,Florida,132,1290.0,6.79,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15316,15781,2018-01-19,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,Virginia,132,1109.0,5.84,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15323,15788,2018-01-19,Off-White,nike-air-presto-off-white,2017-09-09,13.0,Rhode Island,132,870.0,5.44,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15324,15789,2018-01-19,Off-White,nike-air-presto-off-white,2017-09-09,12.0,California,132,940.0,5.88,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15325,15790,2018-01-19,Off-White,nike-air-presto-off-white,2017-09-09,9.0,New Hampshire,132,1093.0,6.83,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15420,15890,2018-01-20,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.0,California,133,1440.0,7.58,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15421,15891,2018-01-20,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,New York,133,1270.0,6.68,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15428,15898,2018-01-20,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Illinois,133,1070.0,6.69,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15429,15899,2018-01-20,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,133,1130.0,7.06,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15510,15984,2018-01-21,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.0,Georgia,134,1500.0,7.89,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15516,15990,2018-01-21,Off-White,nike-air-presto-off-white,2017-09-09,12.0,Illinois,134,926.0,5.79,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15517,15991,2018-01-21,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,134,1025.0,6.41,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15518,15992,2018-01-21,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,134,1125.0,7.03,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15604,16085,2018-01-22,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,Florida,135,1409.0,7.42,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15605,16086,2018-01-22,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Michigan,135,1485.0,7.82,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15610,16091,2018-01-22,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Texas,135,1140.0,7.12,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15696,16184,2018-01-23,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,Maryland,136,1160.0,6.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15697,16185,2018-01-23,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,Arizona,136,1540.0,8.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,19.0,White
15702,16190,2018-01-23,Off-White,nike-air-presto-off-white,2017-09-09,12.0,New York,136,970.0,6.06,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15703,16191,2018-01-23,Off-White,nike-air-presto-off-white,2017-09-09,6.0,California,136,905.0,5.66,air-presto,1.0,1.0,,,,,,,,,,19.0,Black
15706,16194,2018-01-23,Off-White,nike-blazer-mid-off-white,2017-09-09,4.5,New Mexico,136,720.0,5.54,blazer-mid,,1.0,,,,,,,,,,19.0,White
15781,16275,2018-01-24,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,California,137,1410.0,7.42,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
15782,16276,2018-01-24,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,New York,137,1360.0,7.16,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
15790,16284,2018-01-24,Off-White,nike-air-presto-off-white,2017-09-09,9.0,California,137,1190.0,7.44,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
15791,16285,2018-01-24,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Georgia,137,1040.0,6.5,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
15884,16381,2018-01-25,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Alabama,138,1360.0,7.16,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
15885,16382,2018-01-25,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,Montana,138,1481.0,7.79,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
15893,16390,2018-01-25,Off-White,nike-air-presto-off-white,2017-09-09,9.0,California,138,1190.0,7.44,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
15978,16478,2018-01-26,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,California,139,1350.0,7.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
15988,16488,2018-01-26,Off-White,nike-air-presto-off-white,2017-09-09,6.0,Pennsylvania,139,905.0,5.66,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
15989,16489,2018-01-26,Off-White,nike-air-presto-off-white,2017-09-09,8.0,Minnesota,139,1070.0,6.69,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
15990,16490,2018-01-26,Off-White,nike-air-presto-off-white,2017-09-09,12.0,California,139,994.0,6.21,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
15993,16493,2018-01-26,Off-White,nike-blazer-mid-off-white,2017-09-09,7.5,California,139,649.0,4.99,blazer-mid,,1.0,,,,,,,,,,20.0,White
15994,16494,2018-01-26,Off-White,nike-blazer-mid-off-white,2017-09-09,6.0,California,139,665.0,5.12,blazer-mid,,1.0,,,,,,,,,,20.0,White
16089,16593,2018-01-27,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Georgia,140,1490.0,7.84,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
16090,16594,2018-01-27,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.0,Missouri,140,1560.0,8.21,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
16094,16598,2018-01-27,Off-White,nike-air-presto-off-white,2017-09-09,10.0,New York,140,1060.0,6.62,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
16168,16676,2018-01-28,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,California,141,1510.0,7.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
16173,16681,2018-01-28,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Texas,141,990.0,6.19,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
16174,16682,2018-01-28,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,141,1019.0,6.37,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
16176,16684,2018-01-28,Off-White,nike-blazer-mid-off-white,2017-09-09,8.0,New York,141,585.0,4.5,blazer-mid,,1.0,,,,,,,,,,20.0,White
16245,16759,2018-01-29,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,7.0,North Carolina,142,1585.0,8.34,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
16246,16760,2018-01-29,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,California,142,1335.0,7.03,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
16250,16764,2018-01-29,Off-White,nike-air-presto-off-white,2017-09-09,14.0,California,142,1725.0,10.78,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
16251,16765,2018-01-29,Off-White,nike-air-presto-off-white,2017-09-09,11.0,New York,142,1040.0,6.5,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
16330,16849,2018-01-30,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Massachusetts,143,1462.0,7.69,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
16331,16850,2018-01-30,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,California,143,1470.0,7.74,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
16332,16851,2018-01-30,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,New Jersey,143,1440.0,7.58,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
16333,16852,2018-01-30,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,California,143,1235.0,6.5,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,20.0,White
16339,16858,2018-01-30,Off-White,nike-air-presto-off-white,2017-09-09,7.0,California,143,985.0,6.16,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
16340,16859,2018-01-30,Off-White,nike-air-presto-off-white,2017-09-09,10.0,New York,143,1130.0,7.06,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
16341,16860,2018-01-30,Off-White,nike-air-presto-off-white,2017-09-09,7.0,Connecticut,143,990.0,6.19,air-presto,1.0,1.0,,,,,,,,,,20.0,Black
16422,16946,2018-01-31,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,Connecticut,144,1310.0,6.89,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,21.0,White
16428,16952,2018-01-31,Off-White,nike-air-presto-off-white,2017-09-09,10.0,New York,144,1160.0,7.25,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16429,16953,2018-01-31,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Connecticut,144,990.0,6.19,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16517,17046,2018-02-01,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,4.5,Florida,145,1482.0,7.8,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,21.0,White
16518,17047,2018-02-01,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,California,145,1470.0,7.74,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,21.0,White
16522,17051,2018-02-01,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Louisiana,145,1070.0,6.69,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16523,17052,2018-02-01,Off-White,nike-air-presto-off-white,2017-09-09,7.0,California,145,995.0,6.22,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16524,17053,2018-02-01,Off-White,nike-air-presto-off-white,2017-09-09,8.0,New York,145,1179.0,7.37,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16525,17054,2018-02-01,Off-White,nike-air-presto-off-white,2017-09-09,13.0,Florida,145,919.0,5.74,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16528,17057,2018-02-01,Off-White,nike-blazer-mid-off-white,2017-09-09,13.0,California,145,585.0,4.5,blazer-mid,,1.0,,,,,,,,,,21.0,White
16600,17132,2018-02-02,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,New Jersey,146,1510.0,7.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,21.0,White
16601,17133,2018-02-02,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,New Jersey,146,1535.0,8.08,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,21.0,White
16602,17134,2018-02-02,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,California,146,1535.0,8.08,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,21.0,White
16606,17138,2018-02-02,Off-White,nike-air-presto-off-white,2017-09-09,11.0,New York,146,1115.0,6.97,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16607,17139,2018-02-02,Off-White,nike-air-presto-off-white,2017-09-09,8.0,Michigan,146,1180.0,7.38,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16610,17142,2018-02-02,Off-White,nike-blazer-mid-off-white,2017-09-09,6.0,New York,146,750.0,5.77,blazer-mid,,1.0,,,,,,,,,,21.0,White
16688,17223,2018-02-03,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,Texas,147,1555.0,8.18,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,21.0,White
16690,17225,2018-02-03,Off-White,nike-air-force-1-low-virgil-abloh-off-white-af100,2017-11-04,10.0,New York,91,960.0,6.4,air-force-1,,1.0,,,,,,,,,,13.0,White
16694,17229,2018-02-03,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,147,1140.0,7.12,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16768,17306,2018-02-04,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Florida,148,1340.0,8.38,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16769,17307,2018-02-04,Off-White,nike-air-presto-off-white,2017-09-09,9.0,New York,148,1141.0,7.13,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16847,17388,2018-02-05,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,New Jersey,149,1495.0,7.87,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,21.0,White
16851,17392,2018-02-05,Off-White,nike-air-presto-off-white,2017-09-09,8.0,California,149,1215.0,7.59,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16930,17476,2018-02-06,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,New Jersey,150,1247.0,6.56,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,21.0,White
16936,17482,2018-02-06,Off-White,nike-air-presto-off-white,2017-09-09,13.0,California,150,930.0,5.81,air-presto,1.0,1.0,,,,,,,,,,21.0,Black
16937,17483,2018-02-06,Off-White,nike-blazer-mid-off-white,2017-09-09,6.0,Florida,150,1070.0,8.23,blazer-mid,,1.0,,,,,,,,,,21.0,White
16938,17484,2018-02-06,Off-White,nike-blazer-mid-off-white,2017-09-09,11.0,New York,150,565.0,4.35,blazer-mid,,1.0,,,,,,,,,,21.0,White
17023,17574,2018-02-07,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,7.5,Florida,151,1709.0,8.99,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,22.0,White
17024,17575,2018-02-07,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,7.5,Florida,151,1710.0,9.0,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,22.0,White
17025,17576,2018-02-07,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,New Jersey,151,1375.0,7.24,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,22.0,White
17029,17580,2018-02-07,Off-White,nike-air-presto-off-white,2017-09-09,13.0,California,151,890.0,5.56,air-presto,1.0,1.0,,,,,,,,,,22.0,Black
17116,17673,2018-02-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Florida,152,1311.0,6.9,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,22.0,White
